time, out0, cell
0.0, 0.0, 1.0
1.0, 1.0, 1.0
2.0, 4.0, 1.0
3.0, 5.0, 1.0
4.0, 5.0, 1.0
5.0, 6.0, 1.0
6.0, 8.0, 1.0
7.0, 10.0, 1.0
8.0, 12.0, 1.0
9.0, 13.0, 1.0
10.0, 16.0, 1.0
11.0, 19.0, 1.0
12.0, 21.0, 1.0
13.0, 23.0, 1.0
14.0, 28.0, 1.0
15.0, 32.0, 1.0
16.0, 36.0, 1.0
17.0, 38.0, 1.0
18.0, 41.0, 1.0
19.0, 42.0, 1.0
20.0, 47.0, 1.0
21.0, 49.0, 1.0
22.0, 53.0, 1.0
23.0, 57.0, 1.0
24.0, 57.0, 1.0
25.0, 59.0, 1.0
26.0, 63.0, 1.0
27.0, 68.0, 1.0
28.0, 72.0, 1.0
29.0, 72.0, 1.0
30.0, 74.0, 1.0
31.0, 76.0, 1.0
32.0, 80.0, 1.0
33.0, 83.0, 1.0
34.0, 87.0, 1.0
35.0, 88.0, 1.0
36.0, 93.0, 1.0
37.0, 93.0, 1.0
38.0, 95.0, 1.0
39.0, 97.0, 1.0
40.0, 96.0, 1.0
41.0, 96.0, 1.0
42.0, 96.0, 1.0
43.0, 96.0, 1.0
44.0, 101.0, 1.0
45.0, 106.0, 1.0
46.0, 107.0, 1.0
47.0, 107.0, 1.0
48.0, 106.0, 1.0
49.0, 110.0, 1.0
50.0, 111.0, 1.0
51.0, 108.0, 1.0
52.0, 111.0, 1.0
53.0, 115.0, 1.0
54.0, 117.0, 1.0
55.0, 118.0, 1.0
56.0, 118.0, 1.0
57.0, 117.0, 1.0
58.0, 118.0, 1.0
59.0, 118.0, 1.0
60.0, 124.0, 1.0
61.0, 128.0, 1.0
62.0, 131.0, 1.0
63.0, 136.0, 1.0
64.0, 135.0, 1.0
65.0, 135.0, 1.0
66.0, 136.0, 1.0
67.0, 139.0, 1.0
68.0, 141.0, 1.0
69.0, 143.0, 1.0
70.0, 144.0, 1.0
71.0, 146.0, 1.0
72.0, 146.0, 1.0
73.0, 146.0, 1.0
74.0, 150.0, 1.0
